年,月,日,时间,水位(m),流量(m3/s),含沙量(kg/m3) ,排沙量
2018.0,4.0,19.0,8:00,43.1,1050,2.43,2551.5
2018.0,4.0,19.0,12:00,43.07,1020,2.4283333333333337,2476.9000000000005
2018.0,4.0,19.0,16:00,43.07,1020,2.4266666666666667,2475.2000000000003
2018.0,4.0,19.0,20:00,43.08,1030,2.425,2497.75
2018.0,4.0,20.0,0:00,43.07,1020,2.4233333333333333,2471.8
2018.0,4.0,20.0,4:00,43.07,1020,2.421666666666667,2470.1000000000004
2018.0,4.0,20.0,8:00,43.08,1030,2.42,2492.6
2018.0,4.0,20.0,12:00,43.050000000000004,994,2.3516666666666666,2337.5566666666664
2018.0,4.0,20.0,16:00,43.04,983,2.283333333333333,2244.5166666666664
2018.0,4.0,20.0,20:00,43.04,983,2.215,2177.345
2018.0,4.0,21.0,0:00,43.03,972,2.1466666666666665,2086.56
2018.0,4.0,21.0,4:00,43.03,972,2.078333333333333,2020.1399999999999
2018.0,4.0,21.0,8:00,42.99,928,2.01,1865.2799999999997
2018.0,4.0,21.0,12:00,42.97,906,2.0014285714285713,1813.2942857142857
2018.0,4.0,21.0,16:00,42.96,894,1.9928571428571427,1781.6142857142856
2018.0,4.0,21.0,17:00,42.94,872,1.9842857142857142,1730.2971428571427
2018.0,4.0,21.0,20:00,42.95,883,1.9757142857142855,1744.5557142857142
2018.0,4.0,22.0,0:00,42.95,883,1.967142857142857,1736.9871428571428
2018.0,4.0,22.0,4:00,42.980000000000004,917,1.9585714285714284,1796.0099999999998
2018.0,4.0,22.0,8:00,42.97,906,1.95,1766.7
2018.0,4.0,22.0,12:00,43.0,939,1.967142857142857,1847.1471428571429
2018.0,4.0,22.0,14:00,43.02,961,1.9842857142857142,1906.8985714285714
2018.0,4.0,22.0,16:00,43.01,950,2.0014285714285713,1901.3571428571427
2018.0,4.0,22.0,20:00,43.01,950,2.0185714285714287,1917.6428571428573
2018.0,4.0,23.0,0:00,43.01,950,2.0357142857142856,1933.9285714285713
2018.0,4.0,23.0,4:00,43.04,983,2.0528571428571425,2017.958571428571
2018.0,4.0,23.0,8:00,43.050000000000004,994,2.07,2057.58
2018.0,4.0,23.0,12:00,43.08,1030,2.1614285714285715,2226.2714285714287
2018.0,4.0,23.0,16:00,43.08,1030,2.2528571428571427,2320.442857142857
2018.0,4.0,23.0,20:00,43.09,1040,2.3442857142857143,2438.057142857143
2018.0,4.0,24.0,0:00,43.11,1060,2.4357142857142855,2581.8571428571427
2018.0,4.0,24.0,4:00,43.11,1060,2.527142857142857,2678.7714285714287
2018.0,4.0,24.0,6:00,43.14,1090,2.6185714285714283,2854.242857142857
2018.0,4.0,24.0,8:00,43.13,1080,2.71,2926.8
2018.0,4.0,24.0,12:00,43.160000000000004,1110,2.79,3096.9
2018.0,4.0,24.0,16:00,43.17,1120,2.87,3214.4
2018.0,4.0,24.0,20:00,43.19,1130,2.95,3333.5
2018.0,4.0,25.0,0:00,43.230000000000004,1170,3.03,3545.1
2018.0,4.0,25.0,3:00,43.25,1190,3.11,3700.8999999999996
2018.0,4.0,25.0,4:00,43.24,1180,3.19,3764.2
2018.0,4.0,25.0,8:00,43.25,1190,3.27,3891.3
2018.0,4.0,25.0,12:00,43.26,1200,3.255,3906.0
2018.0,4.0,25.0,16:00,43.25,1190,3.24,3855.6000000000004
2018.0,4.0,25.0,20:00,43.28,1220,3.225,3934.5
2018.0,4.0,26.0,0:00,43.29,1230,3.21,3948.3
2018.0,4.0,26.0,4:00,43.27,1210,3.1950000000000003,3865.9500000000003
2018.0,4.0,26.0,8:00,43.24,1180,3.18,3752.4
2018.0,4.0,26.0,12:00,43.22,1160,3.021666666666667,3505.1333333333337
2018.0,4.0,26.0,16:00,43.25,1190,2.8633333333333333,3407.366666666667
2018.0,4.0,26.0,20:00,43.25,1190,2.705,3218.9500000000003
2018.0,4.0,27.0,0:00,43.24,1180,2.546666666666667,3005.066666666667
2018.0,4.0,27.0,4:00,43.24,1180,2.3883333333333336,2818.2333333333336
2018.0,4.0,27.0,8:00,43.25,1190,2.23,2653.7
2018.0,4.0,27.0,12:00,43.25,1190,2.256666666666667,2685.4333333333334
2018.0,4.0,27.0,16:00,43.25,1190,2.283333333333333,2717.1666666666665
2018.0,4.0,27.0,20:00,43.24,1180,2.31,2725.8
2018.0,4.0,28.0,0:00,43.230000000000004,1170,2.336666666666667,2733.9
2018.0,4.0,28.0,4:00,43.21,1150,2.3633333333333333,2717.8333333333335
2018.0,4.0,28.0,8:00,43.19,1130,2.39,2700.7000000000003
2018.0,4.0,28.0,12:00,43.15,1100,2.34,2574.0
2018.0,4.0,28.0,16:00,43.17,1120,2.29,2564.8
2018.0,4.0,28.0,20:00,43.17,1120,2.24,2508.8
2018.0,4.0,29.0,0:00,43.14,1090,2.19,2387.1
2018.0,4.0,29.0,4:00,43.120000000000005,1070,2.1399999999999997,2289.7999999999997
2018.0,4.0,29.0,8:00,43.11,1060,2.09,2215.3999999999996
2018.0,4.0,29.0,12:00,43.09,1040,2.0349999999999997,2116.3999999999996
2018.0,4.0,29.0,16:00,43.07,1020,1.98,2019.6
2018.0,4.0,29.0,20:00,43.08,1030,1.9249999999999998,1982.7499999999998
2018.0,4.0,30.0,0:00,43.08,1030,1.8699999999999999,1926.1
2018.0,4.0,30.0,4:00,43.08,1030,1.815,1869.45
2018.0,4.0,30.0,8:00,43.08,1030,1.76,1812.8
2018.0,4.0,30.0,12:00,43.09,1040,1.7857142857142858,1857.1428571428573
2018.0,4.0,30.0,16:00,43.1,1050,1.8114285714285714,1902.0
2018.0,4.0,30.0,20:00,43.09,1040,1.8371428571428572,1910.6285714285714
2018.0,5.0,1.0,0:00,43.11,1060,1.8628571428571428,1974.6285714285714
2018.0,5.0,1.0,4:00,43.11,1060,1.8885714285714286,2001.8857142857144
2018.0,5.0,1.0,6:00,43.1,1050,1.9142857142857141,2009.9999999999998
2018.0,5.0,1.0,8:00,43.13,1080,1.94,2095.2
2018.0,5.0,1.0,12:00,43.14,1090,1.95,2125.5
2018.0,5.0,1.0,14:00,43.15,1100,1.96,2156.0
2018.0,5.0,1.0,16:00,43.15,1100,1.97,2167.0
2018.0,5.0,1.0,20:00,43.14,1090,1.9799999999999998,2158.2
2018.0,5.0,2.0,0:00,43.160000000000004,1110,1.9899999999999998,2208.8999999999996
2018.0,5.0,2.0,4:00,43.17,1120,1.9999999999999998,2239.9999999999995
2018.0,5.0,2.0,8:00,43.17,1120,2.01,2251.2
2018.0,5.0,2.0,12:00,43.17,1120,2.0357142857142856,2280.0
2018.0,5.0,2.0,14:00,43.17,1120,2.0614285714285714,2308.8
2018.0,5.0,2.0,16:00,43.160000000000004,1110,2.087142857142857,2316.7285714285713
2018.0,5.0,2.0,20:00,43.21,1150,2.1128571428571425,2429.7857142857138
2018.0,5.0,3.0,0:00,43.22,1160,2.1385714285714283,2480.742857142857
2018.0,5.0,3.0,4:00,43.22,1160,2.164285714285714,2510.5714285714284
2018.0,5.0,3.0,8:00,43.19,1130,2.19,2474.7
2018.0,5.0,3.0,12:00,43.22,1160,2.1928571428571426,2543.7142857142853
2018.0,5.0,3.0,14:00,43.22,1160,2.1957142857142857,2547.0285714285715
2018.0,5.0,3.0,16:00,43.230000000000004,1170,2.1985714285714284,2572.328571428571
2018.0,5.0,3.0,20:00,43.230000000000004,1170,2.2014285714285715,2575.671428571429
2018.0,5.0,4.0,0:00,43.230000000000004,1170,2.204285714285714,2579.0142857142855
2018.0,5.0,4.0,4:00,43.21,1150,2.2071428571428573,2538.214285714286
2018.0,5.0,4.0,8:00,43.230000000000004,1170,2.21,2585.7
2018.0,5.0,4.0,12:00,43.22,1160,2.21,2563.6
2018.0,5.0,4.0,14:00,43.230000000000004,1170,2.21,2585.7
2018.0,5.0,4.0,16:00,43.230000000000004,1170,2.21,2585.7
2018.0,5.0,4.0,20:00,43.230000000000004,1170,2.21,2585.7
2018.0,5.0,5.0,0:00,43.22,1160,2.21,2563.6
2018.0,5.0,5.0,4:00,43.22,1160,2.21,2563.6
2018.0,5.0,5.0,8:00,43.230000000000004,1170,2.21,2585.7
2018.0,5.0,5.0,10:00,43.2,1140,2.1671428571428573,2470.5428571428574
2018.0,5.0,5.0,12:00,43.21,1150,2.124285714285714,2442.928571428571
2018.0,5.0,5.0,16:00,43.230000000000004,1170,2.0814285714285714,2435.2714285714287
2018.0,5.0,5.0,20:00,43.21,1150,2.0385714285714287,2344.357142857143
2018.0,5.0,6.0,0:00,43.2,1140,1.9957142857142856,2275.1142857142854
2018.0,5.0,6.0,4:00,43.2,1140,1.9528571428571428,2226.2571428571428
2018.0,5.0,6.0,8:00,43.2,1140,1.91,2177.4
2018.0,5.0,6.0,12:00,43.19,1130,1.8,2034.0
2018.0,5.0,6.0,16:00,43.18,1130,1.976,2232.88
2018.0,5.0,6.0,20:00,43.19,1130,2.152,2431.76
2018.0,5.0,7.0,0:00,43.18,1130,2.3280000000000003,2630.6400000000003
2018.0,5.0,7.0,4:00,43.19,1130,2.504,2829.52
2018.0,5.0,7.0,8:00,43.17,1120,2.68,3001.6000000000004
2018.0,5.0,7.0,12:00,43.17,1120,2.64,2956.8
2018.0,5.0,7.0,16:00,43.18,1130,2.6,2938.0
2018.0,5.0,7.0,20:00,43.18,1130,2.56,2892.8
2018.0,5.0,8.0,0:00,43.18,1130,2.52,2847.6
2018.0,5.0,8.0,4:00,43.19,1130,2.48,2802.4
2018.0,5.0,8.0,8:00,43.19,1130,2.44,2757.2
2018.0,5.0,8.0,12:00,43.19,1130,2.4299999999999997,2745.8999999999996
2018.0,5.0,8.0,16:00,43.18,1130,2.42,2734.6
2018.0,5.0,8.0,20:00,43.22,1160,2.41,2795.6000000000004
2018.0,5.0,9.0,0:00,43.21,1150,2.4,2760.0
2018.0,5.0,9.0,4:00,43.2,1140,2.3899999999999997,2724.5999999999995
2018.0,5.0,9.0,8:00,43.230000000000004,1170,2.38,2784.6
2018.0,5.0,9.0,12:00,43.230000000000004,1170,2.348333333333333,2747.5499999999997
2018.0,5.0,9.0,16:00,43.230000000000004,1170,2.3166666666666664,2710.4999999999995
2018.0,5.0,9.0,20:00,43.24,1180,2.285,2696.3
2018.0,5.0,10.0,0:00,43.230000000000004,1170,2.2533333333333334,2636.4
2018.0,5.0,10.0,4:00,43.21,1150,2.2216666666666667,2554.9166666666665
2018.0,5.0,10.0,8:00,43.21,1150,2.19,2518.5
2018.0,5.0,10.0,12:00,43.24,1180,2.21,2607.8
2018.0,5.0,10.0,16:00,43.24,1180,2.23,2631.4
2018.0,5.0,10.0,20:00,43.230000000000004,1170,2.25,2632.5
2018.0,5.0,11.0,0:00,43.21,1150,2.27,2610.5
2018.0,5.0,11.0,4:00,43.2,1140,2.29,2610.6
2018.0,5.0,11.0,8:00,43.21,1150,2.31,2656.5
2018.0,5.0,11.0,12:00,43.230000000000004,1170,2.335,2731.95
2018.0,5.0,11.0,16:00,43.21,1150,2.36,2714.0
2018.0,5.0,11.0,20:00,43.22,1160,2.385,2766.6
2018.0,5.0,12.0,0:00,43.230000000000004,1170,2.41,2819.7000000000003
2018.0,5.0,12.0,4:00,43.230000000000004,1170,2.435,2848.9500000000003
2018.0,5.0,12.0,8:00,43.230000000000004,1170,2.46,2878.2
2018.0,5.0,12.0,12:00,43.230000000000004,1170,2.498333333333333,2923.0499999999997
2018.0,5.0,12.0,16:00,43.24,1180,2.5366666666666666,2993.2666666666664
2018.0,5.0,12.0,20:00,43.26,1200,2.575,3090.0
2018.0,5.0,13.0,0:00,43.26,1200,2.6133333333333333,3136.0
2018.0,5.0,13.0,4:00,43.25,1190,2.6516666666666664,3155.483333333333
2018.0,5.0,13.0,8:00,43.26,1200,2.69,3228.0
2018.0,5.0,13.0,12:00,43.28,1220,2.71,3306.2
2018.0,5.0,13.0,16:00,43.27,1210,2.73,3303.3
2018.0,5.0,13.0,20:00,43.28,1220,2.75,3355.0
2018.0,5.0,14.0,0:00,43.28,1220,2.77,3379.4
2018.0,5.0,14.0,4:00,43.27,1210,2.79,3375.9
2018.0,5.0,14.0,8:00,43.26,1200,2.81,3372.0
2018.0,5.0,14.0,12:00,43.24,1180,2.8066666666666666,3311.866666666667
2018.0,5.0,14.0,16:00,43.25,1190,2.8033333333333332,3335.9666666666667
2018.0,5.0,14.0,20:00,43.25,1190,2.8,3332.0
2018.0,5.0,15.0,0:00,43.25,1190,2.796666666666667,3328.0333333333338
2018.0,5.0,15.0,4:00,43.25,1190,2.7933333333333334,3324.0666666666666
2018.0,5.0,15.0,8:00,43.27,1210,2.79,3375.9
2018.0,5.0,15.0,12:00,43.24,1180,2.8583333333333334,3372.8333333333335
2018.0,5.0,15.0,16:00,43.24,1180,2.9266666666666667,3453.4666666666667
2018.0,5.0,15.0,20:00,43.27,1210,2.995,3623.9500000000003
2018.0,5.0,16.0,0:00,43.26,1200,3.0633333333333335,3676.0
2018.0,5.0,16.0,4:00,43.29,1230,3.131666666666667,3851.9500000000003
2018.0,5.0,16.0,8:00,43.33,1270,3.2,4064.0
2018.0,5.0,16.0,12:00,43.31,1250,3.0883333333333334,3860.4166666666665
2018.0,5.0,16.0,16:00,43.300000000000004,1240,2.9766666666666666,3691.0666666666666
2018.0,5.0,16.0,20:00,43.33,1270,2.865,3638.55
2018.0,5.0,17.0,0:00,43.35,1290,2.7533333333333334,3551.8
2018.0,5.0,17.0,4:00,43.370000000000005,1310,2.6416666666666666,3460.583333333333
2018.0,5.0,17.0,8:00,43.39,1330,2.53,3364.8999999999996
2018.0,5.0,17.0,12:00,43.410000000000004,1350,2.544285714285714,3434.7857142857138
2018.0,5.0,17.0,16:00,43.38,1320,2.5585714285714283,3377.3142857142852
2018.0,5.0,17.0,20:00,43.39,1330,2.5728571428571425,3421.8999999999996
2018.0,5.0,18.0,0:00,43.370000000000005,1310,2.587142857142857,3389.157142857143
2018.0,5.0,18.0,4:00,43.370000000000005,1310,2.6014285714285714,3407.8714285714286
2018.0,5.0,18.0,6:00,43.4,1340,2.6157142857142857,3505.057142857143
2018.0,5.0,18.0,8:00,43.39,1330,2.63,3497.8999999999996
2018.0,5.0,18.0,12:00,43.38,1320,2.695,3557.3999999999996
2018.0,5.0,18.0,16:00,43.38,1320,2.76,3643.2
2018.0,5.0,18.0,20:00,43.410000000000004,1350,2.825,3813.7500000000005
2018.0,5.0,19.0,0:00,43.4,1340,2.89,3872.6000000000004
2018.0,5.0,19.0,4:00,43.4,1340,2.955,3959.7000000000003
2018.0,5.0,19.0,8:00,43.42,1360,3.02,4107.2
2018.0,5.0,19.0,12:00,43.45,1390,2.9042857142857144,4036.957142857143
2018.0,5.0,19.0,16:00,43.45,1390,2.7885714285714287,3876.114285714286
2018.0,5.0,19.0,20:00,43.47,1410,2.6728571428571426,3768.7285714285713
2018.0,5.0,20.0,0:00,43.47,1410,2.557142857142857,3605.5714285714284
2018.0,5.0,20.0,4:00,43.480000000000004,1420,2.4414285714285713,3466.828571428571
2018.0,5.0,20.0,6:00,43.51,1440,2.3257142857142856,3349.0285714285715
2018.0,5.0,20.0,8:00,43.52,1450,2.21,3204.5
2018.0,5.0,20.0,12:00,43.51,1440,2.2785714285714285,3281.142857142857
2018.0,5.0,20.0,16:00,43.51,1440,2.347142857142857,3379.885714285714
2018.0,5.0,20.0,17:00,43.53,1460,2.4157142857142855,3526.9428571428566
2018.0,5.0,20.0,20:00,43.550000000000004,1480,2.4842857142857144,3676.7428571428572
2018.0,5.0,21.0,0:00,43.54,1470,2.552857142857143,3752.7000000000003
2018.0,5.0,21.0,4:00,43.550000000000004,1480,2.6214285714285714,3879.714285714286
2018.0,5.0,21.0,8:00,43.56,1490,2.69,4008.1
2018.0,5.0,21.0,12:00,43.57,1500,2.7616666666666667,4142.5
2018.0,5.0,21.0,16:00,43.56,1490,2.8333333333333335,4221.666666666667
2018.0,5.0,21.0,20:00,43.57,1500,2.9050000000000002,4357.5
2018.0,5.0,22.0,0:00,43.57,1500,2.9766666666666666,4465.0
2018.0,5.0,22.0,4:00,43.56,1490,3.0483333333333333,4542.016666666666
2018.0,5.0,22.0,8:00,43.550000000000004,1480,3.12,4617.6
2018.0,5.0,22.0,12:00,43.54,1470,3.1933333333333334,4694.2
2018.0,5.0,22.0,16:00,43.54,1470,3.2666666666666666,4802.0
2018.0,5.0,22.0,20:00,43.51,1400,3.34,4676.0
2018.0,5.0,23.0,0:00,43.49,1380,3.4133333333333336,4710.400000000001
2018.0,5.0,23.0,4:00,43.480000000000004,1370,3.486666666666667,4776.733333333334
2018.0,5.0,23.0,8:00,43.45,1340,3.56,4770.4
2018.0,5.0,23.0,12:00,43.44,1330,3.54,4708.2
2018.0,5.0,23.0,16:00,43.46,1350,3.52,4752.0
2018.0,5.0,23.0,20:00,43.480000000000004,1370,3.5,4795.0
2018.0,5.0,24.0,0:00,43.49,1380,3.48,4802.4
2018.0,5.0,24.0,4:00,43.53,1420,3.46,4913.2
2018.0,5.0,24.0,6:00,43.56,1450,3.44,4988.0
2018.0,5.0,24.0,8:00,43.58,1470,3.42,5027.4
2018.0,5.0,24.0,12:00,43.6,1500,3.314285714285714,4971.428571428571
2018.0,5.0,24.0,16:00,43.59,1490,3.2085714285714286,4780.771428571428
2018.0,5.0,24.0,18:00,43.61,1510,3.1028571428571428,4685.314285714286
2018.0,5.0,24.0,20:00,43.63,1530,2.9971428571428573,4585.628571428571
2018.0,5.0,25.0,0:00,43.660000000000004,1560,2.8914285714285715,4510.628571428571
2018.0,5.0,25.0,4:00,43.67,1570,2.7857142857142856,4373.571428571428
2018.0,5.0,25.0,8:00,43.67,1570,2.68,4207.6
2018.0,5.0,25.0,12:00,43.7,1610,2.711666666666667,4365.783333333334
2018.0,5.0,25.0,16:00,43.71,1620,2.7433333333333336,4444.200000000001
2018.0,5.0,25.0,20:00,43.72,1630,2.7750000000000004,4523.250000000001
2018.0,5.0,26.0,0:00,43.71,1620,2.8066666666666666,4546.8
2018.0,5.0,26.0,4:00,43.69,1600,2.8383333333333334,4541.333333333333
2018.0,5.0,26.0,8:00,43.7,1610,2.87,4620.7
2018.0,5.0,26.0,12:00,43.7,1610,2.927142857142857,4712.7
2018.0,5.0,26.0,14:00,43.7,1610,2.9842857142857144,4804.7
2018.0,5.0,26.0,16:00,43.71,1620,3.0414285714285714,4927.114285714286
2018.0,5.0,26.0,20:00,43.72,1630,3.0985714285714288,5050.671428571429
2018.0,5.0,27.0,0:00,43.72,1630,3.1557142857142857,5143.814285714286
2018.0,5.0,27.0,4:00,43.72,1630,3.2128571428571426,5236.957142857143
2018.0,5.0,27.0,8:00,43.72,1630,3.27,5330.1
2018.0,5.0,27.0,12:00,43.730000000000004,1640,3.2514285714285713,5332.342857142857
2018.0,5.0,27.0,14:00,43.72,1630,3.232857142857143,5269.557142857143
2018.0,5.0,27.0,16:00,43.730000000000004,1640,3.2142857142857144,5271.428571428572
2018.0,5.0,27.0,20:00,43.72,1630,3.1957142857142857,5209.0142857142855
2018.0,5.0,28.0,0:00,43.71,1620,3.177142857142857,5146.971428571428
2018.0,5.0,28.0,4:00,43.74,1650,3.158571428571429,5211.642857142858
2018.0,5.0,28.0,8:00,43.730000000000004,1640,3.14,5149.6
2018.0,5.0,28.0,12:00,43.74,1650,3.1514285714285717,5199.857142857143
2018.0,5.0,28.0,13:00,43.76,1670,3.162857142857143,5281.971428571428
2018.0,5.0,28.0,16:00,43.74,1650,3.1742857142857144,5237.571428571428
2018.0,5.0,28.0,20:00,43.75,1660,3.185714285714286,5288.285714285715
2018.0,5.0,29.0,0:00,43.74,1650,3.1971428571428575,5275.285714285715
2018.0,5.0,29.0,4:00,43.76,1670,3.2085714285714286,5358.314285714286
2018.0,5.0,29.0,8:00,43.78,1700,3.22,5474.0
2018.0,5.0,29.0,12:00,43.78,1700,3.2266666666666666,5485.333333333333
2018.0,5.0,29.0,16:00,43.78,1700,3.2333333333333334,5496.666666666667
2018.0,5.0,29.0,20:00,43.79,1700,3.24,5508.0
2018.0,5.0,30.0,0:00,43.78,1700,3.2466666666666666,5519.333333333333
2018.0,5.0,30.0,4:00,43.79,1700,3.253333333333333,5530.666666666666
2018.0,5.0,30.0,8:00,43.79,1700,3.26,5542.0
2018.0,5.0,30.0,12:00,43.800000000000004,1710,3.1716666666666664,5423.549999999999
2018.0,5.0,30.0,16:00,43.79,1700,3.083333333333333,5241.666666666666
2018.0,5.0,30.0,20:00,43.81,1730,2.995,5181.35
2018.0,5.0,31.0,0:00,43.83,1750,2.9066666666666667,5086.666666666667
2018.0,5.0,31.0,4:00,43.85,1770,2.8183333333333334,4988.45
2018.0,5.0,31.0,8:00,43.83,1750,2.73,4777.5
2018.0,5.0,31.0,12:00,43.83,1750,2.7711111111111113,4849.444444444444
2018.0,5.0,31.0,16:00,43.83,1750,2.812222222222222,4921.388888888889
2018.0,5.0,31.0,19:00,43.86,1790,2.8533333333333335,5107.466666666667
2018.0,5.0,31.0,20:00,43.85,1770,2.8944444444444444,5123.166666666667
2018.0,5.0,31.0,22:00,43.870000000000005,1800,2.9355555555555557,5284.0
2018.0,6.0,1.0,0:00,43.85,1760,2.9766666666666666,5238.933333333333
2018.0,6.0,1.0,1:00,43.86,1780,3.017777777777778,5371.644444444445
2018.0,6.0,1.0,4:00,43.86,1780,3.058888888888889,5444.822222222223
2018.0,6.0,1.0,8:00,43.85,1760,3.1,5456.0
2018.0,6.0,1.0,12:00,43.84,1740,3.0483333333333333,5304.1
2018.0,6.0,1.0,16:00,43.83,1720,2.9966666666666666,5154.266666666666
2018.0,6.0,1.0,20:00,43.83,1720,2.9450000000000003,5065.400000000001
2018.0,6.0,2.0,0:00,43.83,1720,2.8933333333333335,4976.533333333334
2018.0,6.0,2.0,4:00,43.82,1700,2.841666666666667,4830.833333333334
2018.0,6.0,2.0,8:00,43.800000000000004,1660,2.79,4631.4
2018.0,6.0,2.0,12:00,43.79,1650,2.7583333333333333,4551.25
2018.0,6.0,2.0,16:00,43.79,1650,2.7266666666666666,4499.0
2018.0,6.0,2.0,20:00,43.79,1650,2.6950000000000003,4446.750000000001
2018.0,6.0,3.0,0:00,43.78,1630,2.6633333333333336,4341.233333333334
2018.0,6.0,3.0,4:00,43.78,1630,2.631666666666667,4289.616666666667
2018.0,6.0,3.0,8:00,43.79,1650,2.6,4290.0
2018.0,6.0,3.0,12:00,43.79,1650,2.7033333333333336,4460.5
2018.0,6.0,3.0,16:00,43.800000000000004,1660,2.8066666666666666,4659.066666666667
2018.0,6.0,3.0,20:00,43.78,1630,2.91,4743.3
2018.0,6.0,4.0,0:00,43.78,1630,3.0133333333333336,4911.733333333334
2018.0,6.0,4.0,4:00,43.78,1630,3.1166666666666667,5080.166666666667
2018.0,6.0,4.0,8:00,43.78,1630,3.22,5248.6
2018.0,6.0,4.0,9:00,43.77,1620,3.13375,5076.675
2018.0,6.0,4.0,12:00,43.76,1600,3.0475000000000003,4876.000000000001
2018.0,6.0,4.0,16:00,43.75,1590,2.96125,4708.3875
2018.0,6.0,4.0,20:00,43.76,1600,2.875,4600.0
2018.0,6.0,5.0,0:00,43.75,1590,2.78875,4434.1125
2018.0,6.0,5.0,4:00,43.76,1600,2.7024999999999997,4323.999999999999
2018.0,6.0,5.0,6:00,43.81,1680,2.61625,4395.3
2018.0,6.0,5.0,8:00,43.81,1680,2.53,4250.4
2018.0,6.0,5.0,12:00,43.79,1650,2.543333333333333,4196.499999999999
2018.0,6.0,5.0,16:00,43.78,1630,2.5566666666666666,4167.366666666667
2018.0,6.0,5.0,20:00,43.78,1630,2.57,4189.099999999999
2018.0,6.0,6.0,0:00,43.79,1650,2.583333333333333,4262.499999999999
2018.0,6.0,6.0,4:00,43.78,1630,2.5966666666666667,4232.566666666667
2018.0,6.0,6.0,8:00,43.79,1650,2.61,4306.5
2018.0,6.0,6.0,12:00,43.76,1600,2.6283333333333334,4205.333333333333
2018.0,6.0,6.0,16:00,43.76,1600,2.6466666666666665,4234.666666666666
2018.0,6.0,6.0,20:00,43.78,1630,2.665,4343.95
2018.0,6.0,7.0,0:00,43.77,1620,2.6833333333333336,4347.0
2018.0,6.0,7.0,4:00,43.74,1580,2.7016666666666667,4268.633333333333
2018.0,6.0,7.0,8:00,43.71,1550,2.72,4216.0
2018.0,6.0,7.0,12:00,43.7,1530,2.731666666666667,4179.450000000001
2018.0,6.0,7.0,16:00,43.69,1520,2.7433333333333336,4169.866666666667
2018.0,6.0,7.0,20:00,43.67,1500,2.755,4132.5
2018.0,6.0,8.0,0:00,43.660000000000004,1490,2.7666666666666666,4122.333333333333
2018.0,6.0,8.0,4:00,43.660000000000004,1490,2.7783333333333333,4139.716666666666
2018.0,6.0,8.0,8:00,43.67,1500,2.79,4185.0
2018.0,6.0,8.0,12:00,43.67,1500,2.8971428571428572,4345.714285714286
2018.0,6.0,8.0,16:00,43.660000000000004,1490,3.0042857142857144,4476.385714285714
2018.0,6.0,8.0,20:00,43.660000000000004,1490,3.111428571428571,4636.028571428571
2018.0,6.0,8.0,22:00,43.7,1530,3.2185714285714284,4924.414285714285
2018.0,6.0,9.0,0:00,43.730000000000004,1570,3.3257142857142856,5221.371428571429
2018.0,6.0,9.0,4:00,43.77,1620,3.432857142857143,5561.228571428572
2018.0,6.0,9.0,8:00,43.76,1600,3.54,5664.0
2018.0,6.0,9.0,12:00,43.730000000000004,1570,3.415,5361.55
2018.0,6.0,9.0,16:00,43.730000000000004,1570,3.29,5165.3
2018.0,6.0,9.0,20:00,43.76,1600,3.165,5064.0
2018.0,6.0,10.0,0:00,43.76,1600,3.04,4864.0
2018.0,6.0,10.0,4:00,43.76,1600,2.915,4664.0
2018.0,6.0,10.0,8:00,43.78,1630,2.79,4547.7
2018.0,6.0,10.0,12:00,43.79,1650,2.825,4661.25
2018.0,6.0,10.0,16:00,43.78,1630,2.86,4661.8
2018.0,6.0,10.0,20:00,43.76,1600,2.895,4632.0
2018.0,6.0,11.0,0:00,43.76,1600,2.93,4688.0
2018.0,6.0,11.0,4:00,43.77,1620,2.965,4803.3
2018.0,6.0,11.0,8:00,43.76,1600,3.0,4800.0
2018.0,6.0,11.0,12:00,43.75,1590,2.975,4730.25
2018.0,6.0,11.0,16:00,43.730000000000004,1570,2.95,4631.5
2018.0,6.0,11.0,20:00,43.76,1600,2.925,4680.0
2018.0,6.0,12.0,0:00,43.77,1620,2.9,4698.0
2018.0,6.0,12.0,4:00,43.77,1620,2.875,4657.5
2018.0,6.0,12.0,8:00,43.79,1650,2.85,4702.5
2018.0,6.0,12.0,12:00,43.79,1650,2.8133333333333335,4642.0
2018.0,6.0,12.0,16:00,43.77,1620,2.776666666666667,4498.200000000001
2018.0,6.0,12.0,20:00,43.76,1600,2.74,4384.0
2018.0,6.0,13.0,0:00,43.74,1580,2.703333333333333,4271.266666666666
2018.0,6.0,13.0,4:00,43.72,1560,2.6666666666666665,4160.0
2018.0,6.0,13.0,8:00,43.74,1580,2.63,4155.4
2018.0,6.0,13.0,12:00,43.71,1550,2.5933333333333333,4019.6666666666665
2018.0,6.0,13.0,16:00,43.71,1550,2.5566666666666666,3962.8333333333335
2018.0,6.0,13.0,20:00,43.72,1560,2.52,3931.2
2018.0,6.0,14.0,0:00,43.7,1530,2.4833333333333334,3799.5
2018.0,6.0,14.0,4:00,43.71,1550,2.4466666666666668,3792.3333333333335
2018.0,6.0,14.0,8:00,43.72,1560,2.41,3759.6000000000004
2018.0,6.0,14.0,12:00,43.730000000000004,1570,2.4366666666666665,3825.5666666666666
